375,386,394,391,384,7141,418,483,
375,386,390,391,396,6047,418,473,
375,386,385,381,4268,456,416,466,
377,379,385,381,6914,436,398,462,
377,379,385,381,11589,436,398,458,
384,379,389,431,11589,433,399,456,
384,380,384,2217,2781,402,399,449,
384,380,389,9141,469,397,380,444,
370,385,389,11415,469,397,380,440,
370,385,391,11415,469,397,417,437,
367,377,1020,3234,443,397,424,434,
374,369,8598,473,443,406,425,428,
374,364,11640,461,465,390,426,427,
391,369,11640,461,465,390,425,428,
397,752,6678,422,415,385,408,429,
397,1818,6678,403,415,382,403,429,
399,6215,2903,422,426,382,403,423,
402,6215,520,403,426,391,403,411,
402,2701,462,414,399,394,411,413,
1105,417,462,414,399,394,398,413,
10016,417,457,414,441,397,407,413,
10016,450,457,427,441,397,403,411,
2012,457,457,410,455,397,403,401,
1210,1953,501,392,450,382,403,401,
501,10203,510,387,450,377,397,401,
474,10203,520,387,450,377,401,406,
467,1323,1630,387,432,392,401,401,
456,754,2171,403,415,397,401,401,
447,443,3657,394,413,395,414,398,
447,424,3657,403,415,398,389,401,
430,413,3150,1930,415,395,414,396,
415,396,1054,3139,422,398,403,406,
430,384,329,4134,415,382,403,396,
430,384,329,7679,422,381,385,401,
430,384,434,7679,427,381,385,392,
436,380,439,1760,1734,411,390,399,
450,360,434,1152,2398,411,391,386,
450,353,418,461,2398,409,391,397,
434,353,418,415,1387,409,401,386,
420,361,413,415,999,1979,413,385,
429,365,417,412,696,2416,405,385,
429,365,413,412,429,1979,410,389,
429,367,417,412,429,4428,410,389,
432,367,421,427,429,6193,437,389,
420,367,421,408,425,6193,606,380,
420,370,415,427,424,2450,1652,377,
420,370,412,408,409,474,5881,370,
424,378,412,398,409,474,5881,370,
428,375,416,398,409,474,3483,372,
428,382,416,411,409,433,3483,372,
428,375,414,424,405,433,6126,382,
417,372,414,424,405,1013,6126,382,
430,360,422,403,418,4465,899,382,
430,366,422,403,419,4465,588,391,
434,366,420,419,437,4275,513,378,
434,366,420,419,693,4205,475,384,
441,366,420,395,903,1117,475,373,
434,365,413,394,5009,797,486,377,
441,366,413,395,11559,455,486,377,
434,365,415,405,11559,441,497,377,
434,367,422,430,2104,441,484,385,
427,367,422,1377,587,441,484,385,
434,367,419,2685,949,444,476,385,
427,365,402,4098,403,451,456,383,
427,365,402,13592,463,444,450,375,
427,372,402,13592,440,432,450,373,
429,375,453,8350,444,422,450,373,
442,375,1756,956,444,422,448,373,
442,375,5463,562,444,422,448,377,
447,363,5463,429,435,412,462,368,
435,363,12393,425,435,413,462,368,
454,363,2725,414,432,412,462,368,
435,1729,2725,425,430,399,455,373,
432,1822,1792,414,421,399,452,373,
432,3362,553,405,430,391,443,373,
439,12528,506,405,421,408,436,380,
458,12528,504,404,431,405,436,380,
1189,3385,487,404,428,410,438,369,
1189,413,468,404,431,424,438,362,
7413,396,461,422,428,424,437,362,
922,413,450,422,423,416,434,362,
1590,427,450,422,421,415,437,359,
891,1643,430,433,417,400,440,359,
576,5021,466,433,419,391,440,361,
560,5021,564,427,408,391,440,368,
518,527,2329,405,419,398,441,368,
494,389,2329,405,426,401,441,361,
494,382,1607,419,449,401,433,361,
487,388,1607,429,449,401,433,362,
487,382,1607,675,449,402,433,369,
480,352,1461,2577,428,403,448,362,
480,349,279,3734,449,403,436,368,
480,349,258,4527,449,403,436,362,
472,347,279,5212,449,405,436,359,
469,347,450,5212,466,418,452,349,
469,347,452,5007,466,418,452,349,
465,351,450,3428,1287,419,439,362,
469,331,449,1973,2108,419,439,362,
479,338,449,463,2108,418,439,362,
479,338,449,419,1458,414,437,369,
479,340,450,429,1458,418,437,369,
463,347,441,419,3484,518,458,364,
464,347,443,429,3484,1304,458,357,
464,344,437,420,1248,3226,476,357,
472,335,435,446,476,5718,454,353,
472,331,435,446,420,5718,455,350,
472,331,426,446,451,5718,453,353,
474,335,438,402,451,4102,455,371,
474,335,438,387,463,11042,2645,371,
458,335,438,385,465,774,4747,371,
453,335,423,385,463,483,5601,364,
458,335,423,402,437,445,12149,378,
465,335,424,423,437,445,11746,350,
469,335,424,423,437,445,11746,345,
465,338,417,426,431,2543,1887,341,
469,338,417,439,428,9502,576,341,
465,338,421,439,431,13075,534,346,
482,337,423,439,438,15319,545,346,
465,337,431,443,4733,15319,534,346,
475,337,431,439,10923,517,539,369,
475,342,431,443,10923,498,530,369,
475,337,425,596,13977,493,503,360,
489,343,425,596,5543,469,503,359,
496,342,425,4175,528,465,503,358,
496,342,1053,476,498,448,489,358,
487,342,1425,472,486,440,489,362,
475,356,1425,443,463,440,509,362,
470,2540,1425,443,447,441,509,348,
470,5748,921,434,447,448,507,348,
472,11489,525,425,452,441,489,348,
669,11489,471,414,454,416,483,348,
3086,11489,471,406,452,416,480,348,
3789,1020,467,406,431,440,480,352,
3789,431,462,423,431,440,480,352,
3474,422,458,423,428,435,477,350,
2474,431,455,421,423,431,464,350,
1998,888,458,421,428,435,464,353,
694,1114,464,430,428,431,457,353,
631,1114,966,430,436,428,477,353,
599,429,966,430,428,411,477,358,
556,358,3643,434,444,411,482,358,
556,358,1022,445,425,405,482,356,
546,345,1022,1988,440,405,457,348,
541,342,502,5205,440,406,446,356,
530,342,457,5205,446,406,446,357,
529,342,459,518,2594,406,460,357,
529,335,459,518,7460,406,460,355,
519,323,459,457,14920,404,467,351,
512,321,439,457,14920,423,447,348,
512,323,434,457,8448,1254,471,351,
512,340,433,436,4217,2246,483,355,
517,340,434,440,494,9133,483,355,
522,314,438,417,494,9133,489,336,
517,314,438,438,494,6254,473,336,
522,336,435,399,460,4478,699,339,
536,336,430,420,460,6254,1146,339,
536,328,430,420,460,1779,7100,320,
504,328,430,420,456,468,7100,320,
502,317,437,429,456,460,553,329,
500,314,441,415,435,460,518,349,
498,312,449,397,444,460,513,354,
498,314,449,397,440,462,518,354,
498,321,458,415,444,463,511,1002,
500,321,441,416,440,463,543,10923,
500,321,436,415,441,454,650,11258,
517,321,436,402,441,454,705,12310,
508,321,456,402,441,472,806,12081,
517,323,456,407,457,472,806,12081,
508,323,450,407,441,454,806,8544,
518,323,450,404,457,454,772,8544,
503,315,450,404,435,458,855,8544,
511,315,455,416,438,458,756,6702,
511,315,455,423,435,467,681,6702,
520,313,447,423,438,464,658,6702,
520,313,447,423,440,470,471,585,
520,322,452,419,455,464,471,585,
505,325,452,419,456,440,467,5510,
505,327,452,415,456,440,478,5510,
505,327,457,417,451,457,487,4597,
512,310,459,417,451,457,487,4597,
512,310,459,419,448,456,468,7903,
517,320,456,422,457,456,468,8502,
522,320,456,419,448,466,468,9249,
526,320,459,428,462,466,483,9249,
526,317,459,428,452,486,478,9249,
524,329,449,440,452,464,478,9435,
524,329,448,443,447,468,476,9894,
521,329,448,443,447,464,476,9894,
536,341,460,441,447,462,481,9471,
521,329,460,422,451,453,481,8321,
544,329,448,422,451,453,477,7389,
512,329,448,430,464,479,477,7153,
516,328,452,453,464,479,486,6769,
516,329,452,430,468,479,486,6345,
519,328,452,453,468,477,486,5949,
523,326,453,462,468,477,472,5514,
519,321,462,462,456,474,466,5046,
523,326,462,451,456,458,466,5016,
521,329,460,428,457,458,473,4955,
521,340,460,428,465,465,478,4879,
521,340,465,428,457,465,473,4773,
521,331,471,423,457,457,478,4728,
526,331,465,423,457,457,473,3628,
521,319,467,428,462,469,473,3124,
524,334,457,431,462,469,464,2939,
524,334,457,441,471,469,452,2859,
524,334,453,441,462,461,464,2821,
527,343,457,441,469,461,483,2821,
532,338,453,463,469,461,484,3338,
547,338,447,468,469,469,483,3730,
532,336,447,463,459,469,481,4520,
523,336,464,470,459,461,481,4520,
