Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Time (s)
384,380,384,2217,2781,402,399,449,13.757961783439491
384,380,389,9141,469,397,380,444,13.885350318471339
370,385,389,11415,469,397,380,440,14.012738853503185
370,385,391,11415,469,397,417,437,14.140127388535033
367,377,1020,3234,443,397,424,434,14.26751592356688
374,369,8598,473,443,406,425,428,14.394904458598727
374,364,11640,461,465,390,426,427,14.522292993630574
391,369,11640,461,465,390,425,428,14.649681528662422
397,752,6678,422,415,385,408,429,14.777070063694268
397,1818,6678,403,415,382,403,429,14.904458598726116
399,6215,2903,422,426,382,403,423,15.031847133757962
402,6215,520,403,426,391,403,411,15.15923566878981
402,2701,462,414,399,394,411,413,15.286624203821656
1105,417,462,414,399,394,398,413,15.414012738853504
10016,417,457,414,441,397,407,413,15.54140127388535
10016,450,457,427,441,397,403,411,15.668789808917198
2012,457,457,410,455,397,403,401,15.796178343949045
1210,1953,501,392,450,382,403,401,15.923566878980893
501,10203,510,387,450,377,397,401,16.05095541401274
474,10203,520,387,450,377,401,406,16.178343949044585
467,1323,1630,387,432,392,401,401,16.305732484076433
456,754,2171,403,415,397,401,401,16.43312101910828
447,443,3657,394,413,395,414,398,16.56050955414013
447,424,3657,403,415,398,389,401,16.687898089171977
430,413,3150,1930,415,395,414,396,16.81528662420382
415,396,1054,3139,422,398,403,406,16.94267515923567
430,384,329,4134,415,382,403,396,17.070063694267517
430,384,329,7679,422,381,385,401,17.197452229299365
430,384,434,7679,427,381,385,392,17.32484076433121
436,380,439,1760,1734,411,390,399,17.452229299363058
450,360,434,1152,2398,411,391,386,17.579617834394906
450,353,418,461,2398,409,391,397,17.707006369426754
434,353,418,415,1387,409,401,386,17.8343949044586
420,361,413,415,999,1979,413,385,17.961783439490446
429,365,417,412,696,2416,405,385,18.089171974522294
429,365,413,412,429,1979,410,389,18.216560509554142
429,367,417,412,429,4428,410,389,18.343949044585987
432,367,421,427,429,6193,437,389,18.471337579617835
420,367,421,408,425,6193,606,380,18.598726114649683
420,370,415,427,424,2450,1652,377,18.72611464968153
420,370,412,408,409,474,5881,370,18.853503184713375
424,378,412,398,409,474,5881,370,18.980891719745223
428,375,416,398,409,474,3483,372,19.10828025477707
428,382,416,411,409,433,3483,372,19.23566878980892
428,375,414,424,405,433,6126,382,19.363057324840764
417,372,414,424,405,1013,6126,382,19.49044585987261
430,360,422,403,418,4465,899,382,19.61783439490446
430,366,422,403,419,4465,588,391,19.745222929936308
434,366,420,419,437,4275,513,378,19.872611464968152
434,366,420,419,693,4205,475,384,20.0
441,366,420,395,903,1117,475,373,20.127388535031848
434,365,413,394,5009,797,486,377,20.254777070063696
441,366,413,395,11559,455,486,377,20.382165605095544
434,365,415,405,11559,441,497,377,20.50955414012739
434,367,422,430,2104,441,484,385,20.636942675159236
427,367,422,1377,587,441,484,385,20.764331210191084
434,367,419,2685,949,444,476,385,20.891719745222932
427,365,402,4098,403,451,456,383,21.019108280254777
427,365,402,13592,463,444,450,375,21.146496815286625
427,372,402,13592,440,432,450,373,21.273885350318473
429,375,453,8350,444,422,450,373,21.40127388535032
442,375,1756,956,444,422,448,373,21.528662420382165
442,375,5463,562,444,422,448,377,21.656050955414013
447,363,5463,429,435,412,462,368,21.78343949044586
435,363,12393,425,435,413,462,368,21.91082802547771
454,363,2725,414,432,412,462,368,22.038216560509554
435,1729,2725,425,430,399,455,373,22.1656050955414
432,1822,1792,414,421,399,452,373,22.29299363057325
432,3362,553,405,430,391,443,373,22.420382165605098
439,12528,506,405,421,408,436,380,22.547770700636942
458,12528,504,404,431,405,436,380,22.67515923566879
1189,3385,487,404,428,410,438,369,22.802547770700638
1189,413,468,404,431,424,438,362,22.929936305732486
7413,396,461,422,428,424,437,362,23.05732484076433
922,413,450,422,423,416,434,362,23.18471337579618
1590,427,450,422,421,415,437,359,23.312101910828027
891,1643,430,433,417,400,440,359,23.439490445859875
576,5021,466,433,419,391,440,361,23.566878980891723
560,5021,564,427,408,391,440,368,23.694267515923567
518,527,2329,405,419,398,441,368,23.821656050955415
494,389,2329,405,426,401,441,361,23.949044585987263
494,382,1607,419,449,401,433,361,24.07643312101911
487,388,1607,429,449,401,433,362,24.203821656050955
487,382,1607,675,449,402,433,369,24.331210191082803
480,352,1461,2577,428,403,448,362,24.45859872611465
480,349,279,3734,449,403,436,368,24.5859872611465
480,349,258,4527,449,403,436,362,24.713375796178344
472,347,279,5212,449,405,436,359,24.840764331210192
469,347,450,5212,466,418,452,349,24.96815286624204
469,347,452,5007,466,418,452,349,25.095541401273888
465,351,450,3428,1287,419,439,362,25.222929936305732
469,331,449,1973,2108,419,439,362,25.35031847133758
479,338,449,463,2108,418,439,362,25.477707006369428
479,338,449,419,1458,414,437,369,25.605095541401276
479,340,450,429,1458,418,437,369,25.73248407643312
463,347,441,419,3484,518,458,364,25.85987261146497
464,347,443,429,3484,1304,458,357,25.987261146496817
464,344,437,420,1248,3226,476,357,26.114649681528665
472,335,435,446,476,5718,454,353,26.24203821656051
472,331,435,446,420,5718,455,350,26.369426751592357
472,331,426,446,451,5718,453,353,26.496815286624205
474,335,438,402,451,4102,455,371,26.624203821656053
474,335,438,387,463,11042,2645,371,26.7515923566879
458,335,438,385,465,774,4747,371,26.878980891719745
453,335,423,385,463,483,5601,364,27.006369426751593
458,335,423,402,437,445,12149,378,27.13375796178344
465,335,424,423,437,445,11746,350,27.26114649681529
469,335,424,423,437,445,11746,345,27.388535031847134
465,338,417,426,431,2543,1887,341,27.515923566878982
469,338,417,439,428,9502,576,341,27.64331210191083
465,338,421,439,431,13075,534,346,27.770700636942678
482,337,423,439,438,15319,545,346,27.898089171974522
465,337,431,443,4733,15319,534,346,28.02547770700637
475,337,431,439,10923,517,539,369,28.15286624203822
475,342,431,443,10923,498,530,369,28.280254777070066
475,337,425,596,13977,493,503,360,28.40764331210191
489,343,425,596,5543,469,503,359,28.53503184713376
496,342,425,4175,528,465,503,358,28.662420382165607
496,342,1053,476,498,448,489,358,28.789808917197455
487,342,1425,472,486,440,489,362,28.9171974522293
475,356,1425,443,463,440,509,362,29.044585987261147
470,2540,1425,443,447,441,509,348,29.171974522292995
470,5748,921,434,447,448,507,348,29.299363057324843
472,11489,525,425,452,441,489,348,29.426751592356688
669,11489,471,414,454,416,483,348,29.554140127388536
3086,11489,471,406,452,416,480,348,29.681528662420384
3789,1020,467,406,431,440,480,352,29.80891719745223
3789,431,462,423,431,440,480,352,29.93630573248408
3474,422,458,423,428,435,477,350,30.063694267515924
2474,431,455,421,423,431,464,350,30.191082802547772
1998,888,458,421,428,435,464,353,30.31847133757962
694,1114,464,430,428,431,457,353,30.445859872611468
631,1114,966,430,436,428,477,353,30.573248407643312
599,429,966,430,428,411,477,358,30.70063694267516
556,358,3643,434,444,411,482,358,30.82802547770701
556,358,1022,445,425,405,482,356,30.955414012738856
546,345,1022,1988,440,405,457,348,31.0828025477707
541,342,502,5205,440,406,446,356,31.21019108280255
530,342,457,5205,446,406,446,357,31.337579617834397
529,342,459,518,2594,406,460,357,31.464968152866245
529,335,459,518,7460,406,460,355,31.59235668789809
519,323,459,457,14920,404,467,351,31.719745222929937
512,321,439,457,14920,423,447,348,31.847133757961785
512,323,434,457,8448,1254,471,351,31.974522292993633
512,340,433,436,4217,2246,483,355,32.10191082802548
517,340,434,440,494,9133,483,355,32.22929936305733
522,314,438,417,494,9133,489,336,32.35668789808917
517,314,438,438,494,6254,473,336,32.48407643312102
522,336,435,399,460,4478,699,339,32.611464968152866
536,336,430,420,460,6254,1146,339,32.738853503184714
536,328,430,420,460,1779,7100,320,32.86624203821656
504,328,430,420,456,468,7100,320,32.99363057324841
502,317,437,429,456,460,553,329,33.12101910828026
500,314,441,415,435,460,518,349,33.248407643312106
498,312,449,397,444,460,513,354,33.375796178343954
498,314,449,397,440,462,518,354,33.503184713375795
498,321,458,415,444,463,511,1002,33.63057324840764
500,321,441,416,440,463,543,10923,33.75796178343949
500,321,436,415,441,454,650,11258,33.88535031847134
517,321,436,402,441,454,705,12310,34.01273885350319
508,321,456,402,441,472,806,12081,34.140127388535035
517,323,456,407,457,472,806,12081,34.26751592356688
508,323,450,407,441,454,806,8544,34.39490445859873
518,323,450,404,457,454,772,8544,34.52229299363057
503,315,450,404,435,458,855,8544,34.64968152866242
511,315,455,416,438,458,756,6702,34.77707006369427
511,315,455,423,435,467,681,6702,34.904458598726116
520,313,447,423,438,464,658,6702,35.031847133757964
520,313,447,423,440,470,471,585,35.15923566878981
520,322,452,419,455,464,471,585,35.28662420382166
505,325,452,419,456,440,467,5510,35.41401273885351
505,327,452,415,456,440,478,5510,35.54140127388535
505,327,457,417,451,457,487,4597,35.6687898089172
512,310,459,417,451,457,487,4597,35.796178343949045
512,310,459,419,448,456,468,7903,35.92356687898089
517,320,456,422,457,456,468,8502,36.05095541401274
522,320,456,419,448,466,468,9249,36.17834394904459
526,320,459,428,462,466,483,9249,36.30573248407644
526,317,459,428,452,486,478,9249,36.433121019108285
524,329,449,440,452,464,478,9435,36.56050955414013
524,329,448,443,447,468,476,9894,36.68789808917197
521,329,448,443,447,464,476,9894,36.81528662420382
536,341,460,441,447,462,481,9471,36.94267515923567
521,329,460,422,451,453,481,8321,37.07006369426752
544,329,448,422,451,453,477,7389,37.197452229299365
512,329,448,430,464,479,477,7153,37.32484076433121
516,328,452,453,464,479,486,6769,37.45222929936306
516,329,452,430,468,479,486,6345,37.57961783439491
519,328,452,453,468,477,486,5949,37.70700636942675
523,326,453,462,468,477,472,5514,37.8343949044586
519,321,462,462,456,474,466,5046,37.961783439490446
523,326,462,451,456,458,466,5016,38.089171974522294
521,329,460,428,457,458,473,4955,38.21656050955414
521,340,460,428,465,465,478,4879,38.34394904458599
521,340,465,428,457,465,473,4773,38.47133757961784
521,331,471,423,457,457,478,4728,38.598726114649686
526,331,465,423,457,457,473,3628,38.72611464968153
521,319,467,428,462,469,473,3124,38.853503184713375
524,334,457,431,462,469,464,2939,38.98089171974522
524,334,457,441,471,469,452,2859,39.10828025477707
524,334,453,441,462,461,464,2821,39.23566878980892
527,343,457,441,469,461,483,2821,39.36305732484077
532,338,453,463,469,461,484,3338,39.490445859872615
547,338,447,468,469,469,483,3730,39.61783439490446
532,336,447,463,459,469,481,4520,39.745222929936304
523,336,464,470,459,461,481,4520,39.87261146496815
