Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Time (s)
0.03888402838534072,0.05085586703051352,0.04092617040723063,0.04372722540343571,0.03433098591549296,0.0352821727726542,0.02802052989318907,0.059851324734735374,0.0
0.038592398172450665,0.05085586703051352,0.04062150908906266,0.04372722540343571,0.03433098591549296,0.03460529655639225,0.028783465113053127,0.025351038820763706,0.1273885350318471
0.03820355788859726,0.051103944430662365,0.04062150908906266,0.04268610098906819,0.032090268886043535,0.03282849648870463,0.02802052989318907,0.025351038820763706,0.2547770700636942
0.038592398172450665,0.05122798313073679,0.04133238549812125,0.04268610098906819,0.032090268886043535,0.03282849648870463,0.028783465113053127,0.028400787851833025,0.3821656050955414
0.03820355788859726,0.051972215331183326,0.04133238549812125,0.042790213430504945,0.032890524967989755,0.034097639394195786,0.027881814398668332,0.028400787851833025,0.5095541401273885
0.03888402838534072,0.051972215331183326,0.04133238549812125,0.042790213430504945,0.03345070422535211,0.034097639394195786,0.027881814398668332,0.028400787851833025,0.6369426751592357
0.041217070088461163,0.05172413793103448,0.03991063268000406,0.041020301926080166,0.033050576184379,0.03367459175903207,0.02732695242058538,0.40320223648262277,0.7643312101910829
0.041217070088461163,0.04998759612999256,0.03991063268000406,0.041020301926080166,0.03313060179257362,0.03367459175903207,0.027118879178804272,0.40320223648262277,0.89171974522293
0.04102264994653446,0.04986355742991813,0.04021529399817203,0.041020301926080166,0.033050576184379,0.03367459175903207,0.027118879178804272,0.25935574051718663,1.019108280254777
0.039078448527267426,0.04998759612999256,0.040418401543617345,0.042165538781884435,0.032890524967989755,0.03240544885354091,0.028367318629490913,0.2541457525891099,1.1464968152866242
0.039078448527267426,0.051972215331183326,0.040418401543617345,0.042165538781884435,0.03217029449423816,0.03240544885354091,0.02850603412401165,0.2541457525891099,1.2738853503184715
0.03878681831437737,0.051972215331183326,0.040418401543617345,0.04268610098906819,0.03217029449423816,0.03511295371858871,0.02850603412401165,0.6344113349005654,1.4012738853503186
0.03878681831437737,0.051352021830811216,0.040113740225449376,0.04414367516918272,0.03361075544174136,0.03511295371858871,0.027881814398668332,0.7843573289281403,1.5286624203821657
0.03820355788859726,0.05048375093029025,0.040113740225449376,0.04414367516918272,0.03361075544174136,0.034689906083424996,0.027604383409626856,0.8511341254209289,1.6560509554140128
0.03820355788859726,0.05048375093029025,0.040824616634507975,0.04414367516918272,0.03361075544174136,0.03443607750232676,0.027743098904147594,0.869940911112523,1.78343949044586
0.03956449888208419,0.05048375093029025,0.040824616634507975,0.04049973971889641,0.03361075544174136,0.033843810813097557,0.027604383409626856,0.9327784484401804,1.910828025477707
